scan	precursor.mass	retention.time	motif	probability	overlap	motifdb_url	motifdb_annotation
3724	358.2586	190.287	gnps_motif_3.m2m	0.11794510243972979	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
9451	358.2776	310.577	gnps_motif_13.m2m	0.3506756251987741	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
132	360.2013	29.893	gnps_motif_59.m2m	0.19143342493049054	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
3094	360.2383	177.248	gnps_motif_56.m2m	0.10442134358043108	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
932	361.1131	125.235	gnps_motif_51.m2m	0.2239272714700818	0.4669012653486587	b'http://ms2lda.org/motifdb/motif/151041'	b'Oxygen-rich losses and fragments also occurring in hexose spectra \xe2\x80\x93 related to M2M 211 (hexose [glucose] conjugatation) \xe2\x80\x93 possibly hydrated-hexose loss? [ClassyFire - Relevant terms - Substituents: O-glycosyl compound Hexose monosaccharide Polyol]'
8505	361.2199	282.2	gnps_motif_43.m2m	0.22254064390637657	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
6210	361.2212	235.48	gnps_motif_43.m2m	0.22152146531090017	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
1323	362.5488	139.346	urine_mass2motif_272.m2m	0.11863500871264952	0.3419394402666342	b'http://ms2lda.org/motifdb/motif/150998'	b'Taurine related (+ 143.1177 fragment?)'
1323	362.5488	139.346	gnps_motif_14.m2m	0.13311263706558268	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
4785	363.2168	208.432	gnps_motif_170.m2m	0.1684196613762688	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
4542	363.2169	205.461	gnps_motif_170.m2m	0.1164462905907856	0.587618613792559	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
6068	365.2304	232.123	urine_mass2motif_208.m2m	0.10105974622309045	0.47304321846398023	b'http://ms2lda.org/motifdb/motif/150919'	b'Unclear what it can be - loss related to features containing 80.9479 fragment'
6495	365.2315	241.41	urine_mass2motif_208.m2m	0.14590577401216875	0.47304321846398023	b'http://ms2lda.org/motifdb/motif/150919'	b'Unclear what it can be - loss related to features containing 80.9479 fragment'
4035	365.2318	198.213	gnps_motif_56.m2m	0.15992679504753832	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
1820	366.1659	151.389	gnps_motif_44.m2m	0.3862767512675681	0.9689409224328636	b'http://ms2lda.org/motifdb/motif/151063'	b'[Pentose (C5-sugar)-H2O] related loss \xe2\x80\x93 indicative for conjugated pentose sugar - EF fits'
478	366.2001	65.906	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
7964	366.2641	269.759	gnps_motif_43.m2m	0.15920381011308063	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
906	367.2088	122.828	gnps_motif_3.m2m	0.29857205968562406	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
11074	367.2836	352.509	gnps_motif_56.m2m	0.11853397750582251	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
2381	368.1813	162.641	gnps_motif_44.m2m	0.265955832857928	0.9689409224328636	b'http://ms2lda.org/motifdb/motif/151063'	b'[Pentose (C5-sugar)-H2O] related loss \xe2\x80\x93 indicative for conjugated pentose sugar - EF fits'
2381	368.1813	162.641	mb_motif_9.m2m	0.13488688992023404	0.9818649750781872	b'http://ms2lda.org/motifdb/motif/151169'	b'Loss of [hexose-H2O] \xe2\x80\x93 indication of hexose conjugation (for example glucose)'
1245	369.1882	137.607	gnps_motif_51.m2m	0.10988496749294027	0.4669012653486587	b'http://ms2lda.org/motifdb/motif/151041'	b'Oxygen-rich losses and fragments also occurring in hexose spectra \xe2\x80\x93 related to M2M 211 (hexose [glucose] conjugatation) \xe2\x80\x93 possibly hydrated-hexose loss? [ClassyFire - Relevant terms - Substituents: O-glycosyl compound Hexose monosaccharide Polyol]'
1189	372.1868	134.873	urine_mass2motif_213.m2m	0.633086855220676	0.4865225535362161	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
1864	372.2022	151.381	gnps_motif_7.m2m	0.1603211881156234	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
6842	373.2751	250.689	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
6060	373.2751	231.569	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
7095	373.2752	253.963	gnps_motif_43.m2m	0.12559762933161164	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
8966	373.2755	294.902	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
5604	373.2758	223.831	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
1186	374.237	135.181	gnps_motif_15.m2m	0.3296865725978065	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
10297	375.162	333.817	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
2293	375.1955	161.313	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
8780	375.2903	290.367	gnps_motif_56.m2m	0.11576705269430972	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
7946	375.2909	270.576	gnps_motif_43.m2m	0.32747418527839967	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
8204	375.2909	276.807	gnps_motif_43.m2m	0.17683606005033578	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
8204	375.2909	276.807	gnps_motif_56.m2m	0.12142455167771765	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
12827	376.1939	393.364	urine_mass2motif_18.m2m	0.38569488709974276	0.8178874327725861	b'http://ms2lda.org/motifdb/motif/150885'	b'C2H3N loss - could be specific for a type of ring?'
4583	376.234	205.882	gnps_motif_170.m2m	0.23739611888144457	0.5841814740347642	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
4822	376.2341	208.803	gnps_motif_170.m2m	0.25243667547526294	0.5878772661035268	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
5699	376.2342	226.539	urine_mass2motif_159.m2m	0.14004482765202123	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
3924	376.6251	194.607	gnps_motif_58.m2m	0.1037239263125183	0.30191110412968813	b'http://ms2lda.org/motifdb/motif/151074'	b'Fragments indicative for asparagine substructure (MzCloud) \xe2\x80\x93 prevalent in Beer 3'
10742	377.2341	345.233	gnps_motif_170.m2m	0.309412429736516	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
4379	378.2505	203.334	urine_mass2motif_159.m2m	0.49731582060903784	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
12941	378.322	393.73	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
2965	380.1815	175.4	gnps_motif_44.m2m	0.3781446091356193	0.9689409224328636	b'http://ms2lda.org/motifdb/motif/151063'	b'[Pentose (C5-sugar)-H2O] related loss \xe2\x80\x93 indicative for conjugated pentose sugar - EF fits'
199	380.1928	34.66	gnps_motif_47.m2m	0.2936754236214438	0.4094989401355484	b'http://ms2lda.org/motifdb/motif/151077'	b'Fragments indicative for histidine (C6H10N3O2) substructure (MzCloud)'
11741	383.1408	368.274	gnps_motif_17.m2m	0.28643567716379076	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
10516	383.2047	340.218	gnps_motif_17.m2m	0.11235490519845386	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
9091	386.2331	299.603	mb_motif_14.m2m	0.27959225699956247	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
13250	386.3995	407.068	gnps_motif_43.m2m	0.246267648767314	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
8759	388.2697	287.539	urine_mass2motif_159.m2m	0.1443349661021186	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
8402	388.2698	280.353	urine_mass2motif_159.m2m	0.4142688588856423	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
14457	389.3628	443.462	urine_mass2motif_159.m2m	0.1383449076276597	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
512	390.1873	69.901	gnps_motif_3.m2m	0.3958341438830207	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
11762	391.2507	368.487	gnps_motif_21.m2m	0.13258234536709626	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
7078	391.2846	254.73	gnps_motif_56.m2m	0.12300300961075422	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
6192	397.1647	235.444	gnps_motif_24.m2m	0.1981478789825719	0.3453724375689077	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
1101	398.1911	131.877	urine_mass2motif_115.m2m	0.22681094435936405	0.8743283107672561	b'http://ms2lda.org/motifdb/motif/150872'	b'CHOOH loss - indicative for free carboxylic acid group'
4515	399.1291	204.975	urine_mass2motif_93.m2m	0.12566109792541108	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
11767	400.1676	368.14	gnps_motif_72.m2m	0.22474573315348495	0.35927362057138906	b'http://ms2lda.org/motifdb/motif/151035'	b'Diethylamino /dimethylaminoethyl substructure'
11767	400.1676	368.14	gnps_motif_13.m2m	0.14592836746733773	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
755	401.719	117.721	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
1399	402.2337	141.911	urine_mass2motif_213.m2m	0.3061842903825899	0.48697958458113194	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
10252	402.2644	333.225	gnps_motif_38.m2m	0.25665845446906876	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
2075	403.2555	156.45	gnps_motif_3.m2m	0.6502982451524744	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
4535	404.2647	204.912	gnps_motif_21.m2m	0.5933286511767915	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
4814	404.2648	209.445	gnps_motif_21.m2m	0.5933286511767915	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
264	406.1833	40.541	gnps_motif_14.m2m	0.2986096611440792	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
4371	406.2803	202.373	urine_mass2motif_159.m2m	0.38962776683228895	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13746	406.3297	416.975	gnps_motif_38.m2m	0.28935477671901594	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
14003	406.3533	425.919	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
1758	406.5627	149.473	gnps_motif_3.m2m	0.2778062336515094	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
11942	407.3525	373.663	gnps_motif_43.m2m	0.20923350616642786	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
4775	411.2741	209.396	urine_mass2motif_159.m2m	0.19462741804405967	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9705	412.3221	316.611	gnps_motif_14.m2m	0.16112605920681866	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
11665	413.2659	365.633	gnps_motif_170.m2m	0.22544214974921956	0.5839949697020149	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
10766	414.322	346.084	gnps_motif_21.m2m	0.13146625479631416	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
13080	415.3187	398.778	urine_mass2motif_159.m2m	0.596527670400195	0.5158472794256473	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
1455	416.2133	144.402	urine_mass2motif_213.m2m	0.561052339142781	0.4865225535362161	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
9877	416.3031	319.195	urine_mass2motif_159.m2m	0.39252958214286865	0.519041780802063	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9877	416.3031	319.195	gnps_motif_15.m2m	0.10695494107916699	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
8499	416.7569	282.482	gnps_motif_170.m2m	0.19693872224827885	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
3752	418.2229	190.632	gnps_motif_6.m2m	0.5387033399157428	0.42933697107477736	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
1817	418.8821	150.506	gnps_motif_14.m2m	0.11665859707639457	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
12050	419.316	376.37	gnps_motif_56.m2m	0.21443421889917233	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
5060	420.2592	215.02	gnps_motif_21.m2m	0.27696002222061533	0.5529339381374945	b'http://ms2lda.org/motifdb/motif/151068'	b'Fragments indicative for ethylphenol substructure (i.e. resulting from Tyramine \xe2\x80\x93 MzCloud)'
12829	422.3484	392.069	gnps_motif_15.m2m	0.4732562382294126	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
666	423.1287	108.115	gnps_motif_24.m2m	0.4897238269478038	0.3515144921677845	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
10809	423.3476	346.763	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
13084	423.8296	399.929	urine_mass2motif_159.m2m	0.5012921733551645	0.5211484154104219	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
4931	424.2794	213.185	urine_mass2motif_115.m2m	0.11519178570976589	0.8743283107672561	b'http://ms2lda.org/motifdb/motif/150872'	b'CHOOH loss - indicative for free carboxylic acid group'
4931	424.2794	213.185	gnps_motif_47.m2m	0.10777214415036855	0.4094989401355484	b'http://ms2lda.org/motifdb/motif/151077'	b'Fragments indicative for histidine (C6H10N3O2) substructure (MzCloud)'
7885	424.3275	267.619	urine_mass2motif_159.m2m	0.17737575816018403	0.47328199059787784	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9878	424.8196	320.281	urine_mass2motif_159.m2m	0.29201004338197806	0.5186256114232861	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11612	425.2149	364.875	gnps_motif_49.m2m	0.13653966956962033	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
8513	425.27	282.412	gnps_motif_170.m2m	0.1197805121677537	0.5846919974741951	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
11946	425.3631	373.648	gnps_motif_56.m2m	0.1640716867540456	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
13094	426.3068	400.11	urine_mass2motif_159.m2m	0.5491150925350509	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
6214	427.16	236.375	urine_mass2motif_93.m2m	0.10071109585311733	0.5899736060136612	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
357	427.1765	51.188	gnps_motif_43.m2m	0.1709122405296758	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
5189	427.1955	216.985	urine_mass2motif_159.m2m	0.31535001752436953	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
5483	427.2687	222.283	urine_mass2motif_159.m2m	0.2750398287505674	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13306	429.3729	407.71	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
6288	431.2424	238.982	urine_mass2motif_93.m2m	0.32081542718598965	0.5899736060136611	b'http://ms2lda.org/motifdb/motif/150957'	b'Mass2Motif related to [glucoronate-H2O] indicative for glucuronidation'
3770	432.2024	190.923	gnps_motif_6.m2m	0.5374476211746805	0.42933697107477736	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
9395	433.2584	308.256	gnps_motif_48.m2m	0.1604484839236146	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
9879	433.3319	320.568	urine_mass2motif_159.m2m	0.5101352084758376	0.5186047683925175	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9879	433.3319	320.568	gnps_motif_15.m2m	0.10938709509675945	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
13431	433.3679	409.791	gnps_motif_43.m2m	0.10447997938334194	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
11858	433.8129	371.234	urine_mass2motif_159.m2m	0.10565434442570779	0.47056919272201586	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
11858	433.8129	371.234	gnps_motif_15.m2m	0.21854834228748238	0.7078356607106717	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
1485	434.2026	146.586	gnps_motif_45.m2m	0.19677096931670596	0.30971817916899463	b'http://ms2lda.org/motifdb/motif/151058'	b'Fragments indicative of a glycosylation \xe2\x80\x93 i.e. indicative for a sugar conjugation (in beer often related to glucose)'
1736	434.2026	149.049	gnps_motif_45.m2m	0.10657405212596367	0.3037467777561018	b'http://ms2lda.org/motifdb/motif/151058'	b'Fragments indicative of a glycosylation \xe2\x80\x93 i.e. indicative for a sugar conjugation (in beer often related to glucose)'
13092	434.8205	400.159	urine_mass2motif_159.m2m	0.4740702966149114	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13442	439.2035	410.108	gnps_motif_17.m2m	0.12075033165783654	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
11127	439.3425	354.652	gnps_motif_56.m2m	0.28488751662590156	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
10754	441.8109	345.393	gnps_motif_15.m2m	0.1077309965497163	0.7078356607106718	b'http://ms2lda.org/motifdb/motif/151006'	b'Fragments indicative for y-aminobutyric acid (amimobutyrate) substructure (MzCloud) \xe2\x80\x93 present in Beer 2 & Beer 3 \xe2\x80\x93 in beer 3 mainly based on C4H7O2 fragment.'
6107	443.2635	233.875	urine_mass2motif_159.m2m	0.28220157566744053	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
8209	443.3163	275.66	gnps_motif_43.m2m	0.20490393869994886	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
1456	444.2447	144.445	urine_mass2motif_213.m2m	0.633086855220676	0.4865225535362161	b'http://ms2lda.org/motifdb/motif/150959'	b'C4H7O3 fragment with CO2 loss - likely indicative of fatty acid substructure (1/2-OH-propionic acid?)'
7642	444.2958	262.648	urine_mass2motif_159.m2m	0.38897567015139806	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
13496	444.3371	411.15	urine_mass2motif_159.m2m	0.5875994699390782	0.5183639166422406	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
